file,template_id,name,family,cwe_matches,confidence_score
http/exposures/files/php-cs-cache.yaml,php-cs-cache,PHP-CS-Fixer Cache - File Disclosure,exposure,CWE-219;CWE-552,7
http/exposures/files/php-ini.yaml,php-ini,Php.ini File Disclosure,exposure,CWE-200;CWE-219;CWE-552,7
http/exposures/files/php-user-ini-disclosure.yaml,php-user-ini-disclosure,Php User.ini Disclosure,exposure,CWE-219;CWE-538,7
http/exposures/files/phpunit-result-cache-exposure.yaml,phpunit-result-cache-exposure,PHPUnit Result Cache File Exposure,exposure,CWE-219;CWE-552,7
http/exposures/files/phpunit.yaml,phpunit,phpunit.xml File Disclosure,exposure,CWE-219;CWE-312;CWE-552,7
http/exposures/files/pipeline-configuration.yaml,pipeline-configuration,Pipeline Configuration Exposure,exposure,CWE-219;CWE-552;CWE-922,7
http/exposures/files/pipfile-lock.yaml,pipfile-lock,Pipfile.lock Disclosure,exposure,CWE-219;CWE-538;CWE-552,7
http/exposures/files/pnpm-lock.yaml,pnpm-lock,PNPM Lock Yaml File Disclosure,exposure,CWE-200;CWE-219;CWE-552,7
http/exposures/files/postgres-credentials-exposure.yaml,postgres-credentials-exposure,PostgreSQL Credentials - Exposure,exposure,CWE-219;CWE-256;CWE-260,7
http/exposures/files/postgres-history-exposure.yaml,postgres-history-exposure,PostgreSQL History - Exposure,exposure,CWE-219;CWE-538,7
http/exposures/files/putty-private-key-disclosure.yaml,putty-private-key-disclosure,Putty Private Key Disclosure,exposure,CWE-522;CWE-538;CWE-922,7
http/exposures/files/pyproject-disclosure.yaml,pyproject-disclosure,Pyproject Disclosure,exposure,CWE-219;CWE-552,7
http/exposures/files/python-history-disclosure.yaml,python-history-disclosure,Python History File Disclosure,exposure,CWE-219;CWE-538,7
http/exposures/files/python-requirements-disclosure.yaml,python-requirements-disclosure,Python Requirements File Disclosure,exposure,CWE-219;CWE-538,7
http/exposures/files/python-venv-exposure.yaml,python-venv-exposure,Python Virtual Environment  Directory Exposure,exposure,CWE-200;CWE-219;CWE-552,7
http/exposures/files/rails-history-exposure.yaml,rails-history-exposure,Rails/Ruby Console History - Exposure,exposure,CWE-219;CWE-552,7
http/exposures/files/rails-secret-token-disclosure.yaml,rails-secret-token-disclosure,Ruby on Rails Secret Token Disclosure,exposure,CWE-219;CWE-260;CWE-538,7
http/exposures/files/readme-md.yaml,readme-md,README.md file disclosure,exposure,CWE-219;CWE-552,7
http/exposures/files/redmine-config.yaml,redmine-config,Redmine Configuration File - Detect,exposure,CWE-219;CWE-260;CWE-538,7
http/exposures/files/redmine-settings.yaml,redmine-settings,Redmine settings.yml File Disclosure,exposure,CWE-219;CWE-260,7
http/exposures/files/routes-ini.yaml,routes-ini,routes.ini File Exposure,exposure,CWE-219;CWE-552,7
http/exposures/files/ruby-rail-storage.yaml,ruby-rail-storage,Ruby on Rails storage.yml File Disclosure,exposure,CWE-200;CWE-219;CWE-552,7
http/exposures/files/rubygems-credentials-exposure.yaml,rubygems-credentials-exposure,Ruby Gem::ConfigFile Credential - Exposure,exposure,CWE-260;CWE-538,7
http/exposures/files/salesforce-credentials.yaml,salesforce-credentials,Salesforce Credentials - Detect,exposure,CWE-538;CWE-540;CWE-798,7
http/exposures/files/sass-lint.yaml,sass-lint,Sass Lint File Exposure,exposure,CWE-200;CWE-219;CWE-552,7
http/exposures/files/secret-token-rb.yaml,secret-token-rb,Secret Token Ruby - File Disclosure,exposure,CWE-260;CWE-312;CWE-552,7
http/exposures/files/sendgrid-env.yaml,sendgrid-env,SendGrid Env File Exposure,exposure,CWE-200;CWE-219;CWE-522;CWE-552,7
http/exposures/files/service-account-credentials.yaml,service-account-credentials,Service Account Credentials File Disclosure,exposure,CWE-522;CWE-538;CWE-922,7
http/exposures/files/socks5-vpn-config.yaml,socks5-vpn-config,Socks5 VPN - Sensitive File Disclosure,exposure,CWE-260;CWE-552,7
http/exposures/files/sqlite-history-exposure.yaml,sqlite-history-exposure,SQLite History - Exposure,exposure,CWE-219;CWE-312,7
http/exposures/files/styleci-yml-disclosure.yaml,styleci-yml-disclosure,StyleCi Yaml File Disclosure,exposure,CWE-219;CWE-552,7
http/exposures/files/svn-wc-db.yaml,svn-wc-db,SVN wc.db File Exposure,exposure,CWE-219;CWE-552,7
http/exposures/files/symfony-properties-ini.yaml,symfony-properties-ini,Symfony properties.ini File Disclosure,exposure,CWE-219;CWE-552,7
http/exposures/files/symfony-security.yaml,symfony-security,Symfony security.yml File Disclosure,exposure,CWE-219;CWE-312,7
http/exposures/files/testignore-disclosure.yaml,testignore-disclosure,Testignore - File Disclosure,exposure,CWE-200;CWE-219;CWE-552,7
http/exposures/files/thumbs-db-disclosure.yaml,thumbs-db-disclosure,Thumbs DB Disclosure,exposure,CWE-219;CWE-552,7
http/exposures/files/token-info-json.yaml,token-info-json,Token Info Json File,exposure,CWE-219;CWE-312;CWE-522,7
http/exposures/files/token-json.yaml,token-json,Token Json File Disclosure,exposure,CWE-219;CWE-538;CWE-922,7
http/exposures/files/travis-ci-disclosure.yaml,travis-ci-disclosure,Travis CI Disclosure,exposure,CWE-200;CWE-219;CWE-552,7
http/exposures/files/vagrantfile-exposure.yaml,vagrantfile-exposure,Vagrantfile Exposure,exposure,CWE-219;CWE-552,7
http/exposures/files/vercel-config-file.yaml,vercel-config-file,Vercel Config File - File Disclosure,exposure,CWE-219;CWE-552,7
http/exposures/files/viminfo-disclosure.yaml,viminfo-disclosure,Viminfo - File Disclosure,exposure,CWE-219;CWE-538;CWE-552,7
http/exposures/files/vscode-launch.yaml,vscode-launch,Visual Studio Code launch.json Exposure,exposure,CWE-260;CWE-538,7
http/exposures/files/vscode-mcp-json.yaml,vscode-mcp-json,"Visual Studio Code MCP Configuration (""mcp.json"") Exposure",exposure,CWE-219;CWE-538,7
http/exposures/files/vscode-settings.yaml,vscode-settings,Visual Studio Code Settings - Credential Exposure,exposure,CWE-260;CWE-538;CWE-552,7
http/exposures/files/vscode-sftp.yaml,vscode-sftp,VSCode SFTP File Exposure,exposure,CWE-260;CWE-538,7
http/exposures/files/webpack-mix-js.yaml,webpack-mix-js,Webpack Mix File Disclosure,exposure,CWE-219;CWE-552,7
http/exposures/files/webpack-sourcemap-disclosure.yaml,webpack-sourcemap-disclosure,Webpack Sourcemap Disclosure,exposure,CWE-219;CWE-540,7
http/exposures/files/wget-hsts-list-exposure.yaml,wget-hsts-list-exposure,WGET HSTS List Exposure,exposure,CWE-219;CWE-538;CWE-552,7
http/exposures/files/wp-cli-exposure.yaml,wp-cli-exposure,WP-CLI Yaml File Exposure,exposure,CWE-200;CWE-219;CWE-552,7
http/exposures/files/wp-links-opml.yaml,wp-links-opml,WordPress wp-links-opml.php - Version Disclosure,exposure,CWE-200;CWE-219;CWE-552,7
http/exposures/files/wp-w3-total-cache-exposure.yaml,wp-w3-total-cache-exposure,WordPress W3 Total Cache - Cache Files Exposure,exposure,CWE-219;CWE-548,7
http/exposures/files/ws-ftp-ini.yaml,ws-ftp-ini,WS FTP File Disclosure,exposure,CWE-219;CWE-260,7
http/exposures/files/yarn-integrity-disclosure.yaml,yarn-integrity-disclosure,Yarn Integrity File Disclosure,exposure,CWE-219;CWE-538,7
http/exposures/files/yarn-lock.yaml,yarn-lock,Yarn Lock File Disclosure,exposure,CWE-200;CWE-219;CWE-552,7
http/exposures/logs/access-log-file.yaml,access-log-file,Publicly accessible access-log file,exposure,CWE-200;CWE-219;CWE-552,7
http/exposures/logs/badarg-log.yaml,badarg-log,Badarg Log File Exposure,exposure,CWE-200;CWE-219;CWE-497;CWE-552,7
http/exposures/logs/bitrix-log-file-disclosure.yaml,bitrix-log-file-disclosure,Bitrix Site Manager - Log File Disclosure,exposure,CWE-312;CWE-532;CWE-538,7
http/exposures/logs/cacti-log-exposure.yaml,cacti-log-exposure,Cacti Log - Exposure,exposure,CWE-200;CWE-219;CWE-497;CWE-552,7
http/exposures/logs/development-logs.yaml,development-logs,Discover development log files,exposure,CWE-200;CWE-219;CWE-552,7
http/exposures/logs/elmah-log-file.yaml,elmah-log-file,ELMAH Exposure,exposure,CWE-209;CWE-532;CWE-538,7
http/exposures/logs/error-logs.yaml,error-logs,Common Error Log Files,exposure,CWE-200;CWE-219;CWE-552,7
http/exposures/logs/firebase-debug-log.yaml,firebase-debug-log,Firebase Debug Log File Exposure,exposure,CWE-219;CWE-552,7
http/exposures/logs/git-exposure.yaml,git-exposure,Git Metadata Directory Exposure,exposure,CWE-219;CWE-552,7
http/exposures/logs/git-logs-exposure.yaml,git-logs-exposure,Git Logs Disclosure,exposure,CWE-219;CWE-312,7
http/exposures/logs/idea-logs-exposure.yaml,idea-logs-exposure,Public .idea Folder containing http logs,exposure,CWE-219;CWE-552,7
http/exposures/logs/laravel-log-file.yaml,laravel-log-file,Laravel log file publicly accessible,exposure,CWE-209;CWE-532;CWE-538,7
http/exposures/logs/magento-debug-log-exposure.yaml,magento-debug-log-exposure,Magento Debug Log - Exposure,exposure,CWE-219;CWE-538,7
http/exposures/logs/npm-debug-log.yaml,npm-debug-log,NPM Debug Log Disclosure,exposure,CWE-219;CWE-552,7
http/exposures/logs/npm-log-file.yaml,npm-log-file,Publicly accessible NPM Log file,exposure,CWE-219;CWE-538;CWE-552,7
http/exposures/logs/opencart-error-log.yaml,opencart-error-log,OpenCart Error Log Disclosure,exposure,CWE-209;CWE-538,7
http/exposures/logs/oracle-ebs-sqllog-disclosure.yaml,oracle-ebs-sqllog-disclosure,Oracle EBS - SQL Log Disclosure,exposure,CWE-538;CWE-552,7
http/exposures/logs/oracle-ebs-sqllog-exposure.yaml,oracle-ebs-sqllog-exposure,Oracle EBS SQL Log - Exposure,exposure,CWE-219;CWE-538;CWE-552,7
http/exposures/logs/production-log.yaml,production-log,Production Log File Disclosure,exposure,CWE-200;CWE-219;CWE-552,7
http/exposures/logs/production-logs.yaml,production-logs,Discover production log files,exposure,CWE-219;CWE-312,7
http/exposures/logs/roundcube-log-disclosure.yaml,roundcube-log-disclosure,Roundcube Log Disclosure,exposure,CWE-219;CWE-552,7
http/exposures/logs/teampass-ldap.yaml,teampass-ldap,Teampass LDAP Debug Config - Detect,exposure,CWE-260;CWE-532;CWE-552,7
http/exposures/logs/webalizer-xtended-stats.yaml,webalizer-xtended-stats,Webalizer Xtended Statistics Exposed,exposure,CWE-200;CWE-219;CWE-552,7
http/exposures/logs/wp-app-log.yaml,wp-app-log,Discover wp-app.log Files,exposure,CWE-200;CWE-219;CWE-552,7
http/exposures/logs/wp-easy-google-fonts-log-disclosure.yaml,wp-easy-google-fonts-log-disclosure,WordPress Easy Google Fonts - Error Log Disclosure,exposure,CWE-219;CWE-538;CWE-552,7
http/exposures/logs/wp-enable-media-replace-log.yaml,wp-enable-media-replace-log,WordPress Plugin Enable Media Replace - Log File Exposure,exposure,CWE-312;CWE-538;CWE-552,7
http/exposures/logs/wp-flexible-shipping-log.yaml,wp-flexible-shipping-log,WordPress Flexible Shipping - Log File Exposure,exposure,CWE-538;CWE-922,7
http/exposures/logs/wp-importer-log-disclosure.yaml,wp-importer-log-disclosure,WordPress Importer - Error Log Disclosure,exposure,CWE-209;CWE-219;CWE-532,7
http/exposures/logs/wp-newsletter-log-exposure.yaml,wp-newsletter-log-exposure,WordPress Newsletter - Log File Exposure,exposure,CWE-219;CWE-552,7
http/exposures/logs/wp-pretty-link-log-disclosure.yaml,wp-pretty-link-log-disclosure,WordPress Pretty Link - Error Log Disclosure,exposure,CWE-209;CWE-532;CWE-538,7
http/exposures/logs/wp-wps-hide-login-log.yaml,wp-wps-hide-login-log,WordPress WPS Hide Login - Error Log Disclosure,exposure,CWE-209;CWE-538,7
http/exposures/logs/wp-wpstatistics-log.yaml,wp-wpstatistics-log,WordPress Plugin WP Statistics Error Log Disclosure,exposure,CWE-219;CWE-532,7
http/exposures/logs/zen-cart-log-exposure.yaml,zen-cart-log-exposure,Zen Cart Log File Exposure,exposure,CWE-538;CWE-548;CWE-552,7
http/exposures/tokens/adobe/adobe-oauth-secret.yaml,adobe-oauth-secret,Adobe OAuth Client Secret,exposure,CWE-201;CWE-522,7
http/exposures/tokens/age/age-secret-key.yaml,age-secret-key,Age Identity (X22519 secret key),exposure,CWE-201;CWE-312,7
http/exposures/tokens/alibaba/alibaba-secretkey-id.yaml,alibaba-secretkey-id,Alibaba Secret Key ID,exposure,CWE-201;CWE-522;CWE-798,7
http/exposures/tokens/amazon/amazon-mws-auth-token.yaml,amazon-mws-auth-token,Amazon MWS Auth Token,exposure,CWE-201;CWE-522,7
http/exposures/tokens/amazon/aws-secret-key.yaml,aws-secret-key,AWS Secret Key,exposure,CWE-312;CWE-522,7
http/exposures/tokens/asana/asana-client-secret.yaml,asana-client-secret,Asana Client Secret,exposure,CWE-201;CWE-798;CWE-922,7
http/exposures/tokens/atlassian/atlassian-token.yaml,atlassian-token,Atlassian API Token,exposure,CWE-312;CWE-522,7
http/exposures/tokens/azure/azure-apim-secretkey.yaml,azure-apim-secretkey,Azure - APIM Secret Key,exposure,CWE-201;CWE-522,7
http/exposures/tokens/azure/azure-instrumentation-key-exposure.yaml,azure-instrumentation-key-exposure,Azure Instrumentation Key - Exposure,exposure,CWE-200;CWE-522,7
http/exposures/tokens/beamer/beamer-token.yaml,beamer-token,Beamer API Token,exposure,CWE-201;CWE-540;CWE-798,7
http/exposures/tokens/bitly/bitly-secret-key.yaml,bitly-secret-key,Bitly Secret Key Disclosure,exposure,CWE-522;CWE-798,7
http/exposures/tokens/clojars/clojars-token.yaml,clojars-token,Clojars Token,exposure,CWE-312;CWE-522;CWE-552,7
http/exposures/tokens/codecov/codecov-accesstoken.yaml,codecov-accesstoken,Codecov Access Token,exposure,CWE-312;CWE-538,7
http/exposures/tokens/coinbase/coinbase-accesstoken.yaml,coinbase-accesstoken,Coinbase Access Token,exposure,CWE-312;CWE-522;CWE-538,7
http/exposures/tokens/confluent/confluent-accesstoken.yaml,confluent-accesstoken,Confluent Access Token,exposure,CWE-201;CWE-538;CWE-922,7
http/exposures/tokens/confluent/confluent-secretkey.yaml,confluent-secretkey,Confluent Secret Key,exposure,CWE-522;CWE-798,7
http/exposures/tokens/databricks/databricks-token.yaml,databricks-token,Databricks API Token,exposure,CWE-312;CWE-522;CWE-538,7
http/exposures/tokens/datadog/datadog-accesstoken.yaml,datadog-accesstoken,Datadog Access Token,exposure,CWE-201;CWE-522;CWE-540,7
http/exposures/tokens/digitalocean/axiom-digitalocean-key-exposure.yaml,axiom-digitalocean-key-exposure,DigitalOcean Key Exposure via Axiom,exposure,CWE-219;CWE-260,7
http/exposures/tokens/digitalocean/digitalocean-refresh.yaml,digitalocean-refresh,DigitalOcean Refresh Token,exposure,CWE-312;CWE-522;CWE-552,7
http/exposures/tokens/digitalocean/tugboat-config-exposure.yaml,tugboat-config-exposure,Tugboat Configuration File Exposure,exposure,CWE-219;CWE-260;CWE-522,7
http/exposures/tokens/discord/discord-clientsecret.yaml,discord-clientsecret,Discord Client Secret,exposure,CWE-201;CWE-522,7
http/exposures/tokens/discord/discord-token.yaml,discord-token,Discord API Token,exposure,CWE-312;CWE-522;CWE-922,7
http/exposures/tokens/discord/discord-webhook.yaml,discord-webhook,Discord Webhook Disclosure,exposure,CWE-312;CWE-522;CWE-922,7
http/exposures/tokens/docker/docker-hub-pat.yaml,docker-hub-pat,Docker Hub Personal Access Token,exposure,CWE-201;CWE-522;CWE-552,7
http/exposures/tokens/doppler/doppler-audit-token.yaml,doppler-audit-token,Doppler Audit Token,exposure,CWE-201;CWE-522,7
http/exposures/tokens/doppler/doppler-service-account-token.yaml,doppler-service-account-token,Doppler Service Account Token,exposure,CWE-201;CWE-522,7
http/exposures/tokens/doppler/doppler-service-token.yaml,doppler-service-token,Doppler Service Token,exposure,CWE-201;CWE-540,7
http/exposures/tokens/doppler/doppler-token.yaml,doppler-token,Doppler API Token,exposure,CWE-312;CWE-522;CWE-798,7
http/exposures/tokens/droneci/droneci-accesstoken.yaml,droneci-accesstoken,Droneci Access Token,exposure,CWE-201;CWE-522,7
http/exposures/tokens/dropbox/dropbox-access-token.yaml,dropbox-access-token,Dropbox Access Token,exposure,CWE-312;CWE-522;CWE-538,7
http/exposures/tokens/dropbox/dropbox-long-token.yaml,dropbox-long-token,Dropbox Long Lived API Token,exposure,CWE-312;CWE-522;CWE-540,7
http/exposures/tokens/dropbox/dropbox-short-token.yaml,dropbox-short-token,Dropbox Short Lived API Token,exposure,CWE-312;CWE-552;CWE-922,7
http/exposures/tokens/dropbox/dropbox-token.yaml,dropbox-token,Dropbox API Token,exposure,CWE-312;CWE-522;CWE-538,7
http/exposures/tokens/duffel/duffel-token.yaml,duffel-token,Duffel API Token,exposure,CWE-201;CWE-552;CWE-922,7
http/exposures/tokens/dynatrace/dynatrace-api-token.yaml,dynatrace-api-token,Dynatrace API Token,exposure,CWE-201;CWE-522,7
http/exposures/tokens/easypost/easypost-testtoken.yaml,easypost-testtoken,Easypost Test API Token,exposure,CWE-522;CWE-798,7
http/exposures/tokens/etsy/etsy-accesstoken.yaml,etsy-accesstoken,Etsy Access Token,exposure,CWE-312;CWE-522,7
http/exposures/tokens/facebook/facebook-access-token.yaml,facebook-access-token,Facebook Access Token,exposure,CWE-201;CWE-522,7
http/exposures/tokens/facebook/facebook-token.yaml,facebook-token,Facebook API Token,exposure,CWE-201;CWE-522,7
http/exposures/tokens/fastly/fastly-token.yaml,fastly-token,Fastly API Token,exposure,CWE-201;CWE-522,7
http/exposures/tokens/figma/figma-personal-token.yaml,figma-personal-token,Figma Personal Access Token,exposure,CWE-538;CWE-540;CWE-922,7
http/exposures/tokens/finicity/finicity-clientsecret.yaml,finicity-clientsecret,Finicity Client Secret,exposure,CWE-312;CWE-798,7
http/exposures/tokens/finicity/finicity-token.yaml,finicity-token,Finicity API Token,exposure,CWE-312;CWE-522;CWE-538,7
http/exposures/tokens/finnhub/finnhub-accesstoken.yaml,finnhub-accesstoken,finnhub Access Token,exposure,CWE-312;CWE-522;CWE-540,7
http/exposures/tokens/firebase-fcm-server-key-disclosure.yaml,firebase-fcm-server-key-disclosure,Firebase Cloud Messaging - Server Key Disclosure,exposure,CWE-538;CWE-540;CWE-798,7
http/exposures/tokens/flickr/flickr-accesstoken.yaml,flickr-accesstoken,Flickr Access Token,exposure,CWE-201;CWE-538;CWE-798,7
http/exposures/tokens/freshbooks/freshbooks-accesstoken.yaml,freshbooks-accesstoken,Freshbooks Access Token,exposure,CWE-201;CWE-522,7
http/exposures/tokens/generic/credentials-disclosure.yaml,credentials-disclosure,Credentials Disclosure Check,exposure,CWE-200;CWE-522,7
http/exposures/tokens/generic/jwt-token.yaml,jwt-token,JWT Token Disclosure,exposure,CWE-201;CWE-522,7
http/exposures/tokens/github/github-app.yaml,github-app,GitHub App Token,exposure,CWE-522;CWE-798,7
http/exposures/tokens/github/github-oauth-access.yaml,github-oauth-access,GitHub OAuth Access Token,exposure,CWE-522;CWE-922,7
http/exposures/tokens/github/github-personal-access.yaml,github-personal-access,GitHub Personal Access Token,exposure,CWE-312;CWE-522;CWE-922,7
http/exposures/tokens/github/github-refresh.yaml,github-refresh,GitHub Refresh Token,exposure,CWE-312;CWE-522,7
http/exposures/tokens/gitlab/gitlab-personal-token.yaml,gitlab-personal-token,GitLab Personal Access Token,exposure,CWE-538;CWE-798;CWE-922,7
http/exposures/tokens/gitlab/gitlab-pipeline-token.yaml,gitlab-pipeline-token,GitLab Pipeline Trigger Token,exposure,CWE-538;CWE-922,7
http/exposures/tokens/gitlab/gitlab-runner-token.yaml,gitlab-runner-token,GitLab Runner Registration Token,exposure,CWE-522;CWE-523,7
http/exposures/tokens/gitter/gitter-token.yaml,gitter-token,Gitter Access Token,exposure,CWE-312;CWE-522;CWE-538,7
http/exposures/tokens/google/google-calendar-link.yaml,google-calendar-link,Google Calendar URI Disclosure,exposure,CWE-201;CWE-359,7
http/exposures/tokens/google/google-oauth-prefixed.yaml,google-oauth-prefixed,Google OAuth Client Secret (prefixed),exposure,CWE-201;CWE-522,7
http/exposures/tokens/grafana/grafana-serviceaccount-token.yaml,grafana-serviceaccount-token,Grafana Service Account Token,exposure,CWE-201;CWE-522,7
http/exposures/tokens/hashicorp/hashicorp-token.yaml,hashicorp-token,Hashicorp API Token,exposure,CWE-312;CWE-538,7
http/exposures/tokens/heroku/heroku-oauth2-token.yaml,heroku-oauth2-token,Heroku OAuth2 Token,exposure,CWE-522;CWE-922,7
http/exposures/tokens/huggingface/huggingface-user-access-token.yaml,huggingface-user-access-token,HuggingFace User Access Token,exposure,CWE-522;CWE-523,7
http/exposures/tokens/linkedin/linkedin-secret-key.yaml,linkedin-secret-key,LinkedIn Secret Key,exposure,CWE-522;CWE-798,7
http/exposures/tokens/mapbox/mapbox-token-disclosure.yaml,mapbox-token-disclosure,Mapbox Token Disclosure,exposure,CWE-522;CWE-540;CWE-798,7
http/exposures/tokens/microsoft/microsoft-teams-webhook.yaml,microsoft-teams-webhook,Microsoft Teams Webhook Disclosure,exposure,CWE-798;CWE-922,7
http/exposures/tokens/newrelic/newrelic-admin-api-key.yaml,newrelic-admin-api-key,Admin API Key Disclosure,exposure,CWE-538;CWE-540;CWE-798,7
http/exposures/tokens/newrelic/newrelic-insights-key.yaml,newrelic-insights-key,Insights Keys Disclosure,exposure,CWE-540;CWE-798,7
http/exposures/tokens/newrelic/newrelic-rest-api-key.yaml,newrelic-rest-api-key,REST API Key Disclosure,exposure,CWE-522;CWE-540,7
http/exposures/tokens/nextjs/cipher-secret-key.yaml,cipher-secret-key,Cipher Secret Key Exposure,exposure,CWE-312;CWE-522,7
http/exposures/tokens/npm/npm-access-token.yaml,npm-access-token,NPM Access Token (fine-grained),exposure,CWE-522;CWE-538;CWE-922,7
http/exposures/tokens/okta/okta-api-token.yaml,okta-api-token,Okta API Token,exposure,CWE-201;CWE-522,7
http/exposures/tokens/paypal/braintree-access-token.yaml,braintree-access-token,PayPal Braintree Access Token Disclosure,exposure,CWE-201;CWE-522,7
http/exposures/tokens/picatic/picatic-api-key.yaml,picatic-api-key,Picatic API Key Disclosure,exposure,CWE-201;CWE-540,7
http/exposures/tokens/pinata/pinata-api-key.yaml,pinata-api-key,Pinata API Key - Expose,exposure,CWE-538;CWE-540,7
http/exposures/tokens/pypi/pypi-upload-token.yaml,pypi-upload-token,PyPI Upload Token,exposure,CWE-201;CWE-312;CWE-522,7
http/exposures/tokens/rapid/rapidapi-access-token.yaml,rapidapi-access-token,RapidAPI Access Token,exposure,CWE-201;CWE-522,7
http/exposures/tokens/react/react-app-password.yaml,react-app-password,React App Password,exposure,CWE-256;CWE-540;CWE-798,7
http/exposures/tokens/readme/readme-api-token.yaml,readme-api-token,Readme API Token,exposure,CWE-201;CWE-522,7
http/exposures/tokens/salesforce/salesforce-access-token.yaml,salesforce-access-token,Salesforce Access Token,exposure,CWE-201;CWE-312;CWE-522,7
http/exposures/tokens/scalingo/scalingo-api-token.yaml,scalingo-api-token,Scalingo API Token,exposure,CWE-200;CWE-522,7
http/exposures/tokens/segment/segment-public-token.yaml,segment-public-token,Segment Public API Token,exposure,CWE-522;CWE-922,7
http/exposures/tokens/sendbird/sendbird-access-token.yaml,sendbird-access-token,SendBird Access Token,exposure,CWE-201;CWE-522,7
http/exposures/tokens/sendgrid/sendgrid-api-key.yaml,sendgrid-api-key,Sendgrid API Key Disclosure,exposure,CWE-201;CWE-522,7
http/exposures/tokens/sendinblue/sendinblue-api-token.yaml,sendinblue-api-token,Sendinblue API Token,exposure,CWE-312;CWE-522,7
http/exposures/tokens/sentry/sentry-access-token.yaml,sentry-access-token,Sentry Access Token,exposure,CWE-201;CWE-540;CWE-798,7
http/exposures/tokens/shippo/shippo-api-token.yaml,shippo-api-token,Shippo API Token,exposure,CWE-201;CWE-540;CWE-798,7
http/exposures/tokens/shopify/shopify-app-secret.yaml,shopify-app-secret,Shopify App Secret,exposure,CWE-201;CWE-522,7
http/exposures/tokens/shopify/shopify-customapp-token.yaml,shopify-customapp-token,Shopify Access Token (Custom App),exposure,CWE-312;CWE-522;CWE-922,7
http/exposures/tokens/shopify/shopify-legacy-token.yaml,shopify-legacy-token,Shopify Access Token (Legacy Private App),exposure,CWE-201;CWE-522,7
http/exposures/tokens/shopify/shopify-public-token.yaml,shopify-public-token,Shopify Access Token (Public App),exposure,CWE-312;CWE-922,7
http/exposures/tokens/shopify/shopify-shared-secret-exposure.yaml,shopify-shared-secret-exposure,Shopify Shared Secret,exposure,CWE-201;CWE-522,7
http/exposures/tokens/sidekiq/sidekiq-secret.yaml,sidekiq-secret,Sidekiq Secret Token,exposure,CWE-201;CWE-522;CWE-798,7
http/exposures/tokens/slack/slack-app-token.yaml,slack-app-token,Slack App Token,exposure,CWE-312;CWE-522,7
http/exposures/tokens/slack/slack-bot-token.yaml,slack-bot-token,Slack Bot token,exposure,CWE-538;CWE-922,7
http/exposures/tokens/slack/slack-config-access-token.yaml,slack-config-access-token,Slack Config Access Token,exposure,CWE-312;CWE-522;CWE-798,7
http/exposures/tokens/slack/slack-config-refresh-token.yaml,slack-config-refresh-token,Slack Config Refresh Token,exposure,CWE-312;CWE-522;CWE-538,7
http/exposures/tokens/slack/slack-legacy-bot-token.yaml,slack-legacy-bot-token,Slack Legacy Bot Token,exposure,CWE-522;CWE-538;CWE-922,7
http/exposures/tokens/slack/slack-user-token.yaml,slack-user-token,Slack User token disclosure,exposure,CWE-312;CWE-538;CWE-552,7
http/exposures/tokens/sonarqube/sonarqube-cloud-token.yaml,sonarqube-cloud-token,SonarQube Cloud Token Disclosure,exposure,CWE-312;CWE-522,7
http/exposures/tokens/square/square-access.yaml,square-access,Square Access Token,exposure,CWE-312;CWE-522;CWE-922,7
http/exposures/tokens/squarespace/squarespace-access-token.yaml,squarespace-access-token,Squarespace Access Token,exposure,CWE-540;CWE-798,7
http/exposures/tokens/sumologic/sumologic-access-id.yaml,sumologic-access-id,Sumologic Access ID,exposure,CWE-522;CWE-538;CWE-798,7
http/exposures/tokens/sumologic/sumologic-access-token.yaml,sumologic-access-token,Sumologic Access Token,exposure,CWE-312;CWE-522,7
http/exposures/tokens/synk/snyk-api-token.yaml,snyk-api-token,Snyk API Token,exposure,CWE-522;CWE-538,7
http/exposures/tokens/telegram/telegram-bot-token.yaml,telegram-bot-token,Telegram Bot Token,exposure,CWE-312;CWE-522,7
http/exposures/tokens/thingsboard/thingsboard-access-token.yaml,thingsboard-access-token,ThingsBoard Access Token,exposure,CWE-522;CWE-922,7
http/exposures/tokens/travisci/travisci-access-token.yaml,travisci-access-token,TravisCI Access Token,exposure,CWE-200;CWE-522,7
http/exposures/tokens/twitch/twitch-api-token.yaml,twitch-api-token,Twitch API Secret Token,exposure,CWE-201;CWE-523,7
http/exposures/tokens/twitter/twitter-api-secret.yaml,twitter-api-secret,Twitter API Secret Token,exposure,CWE-201;CWE-798,7
http/exposures/tokens/twitter/twitter-bearer-token.yaml,twitter-bearer-token,Twitter Bearer Token,exposure,CWE-201;CWE-312,7
http/exposures/tokens/typeform/typeform-api-token.yaml,typeform-api-token,Typeform API Token,exposure,CWE-522;CWE-798,7
http/exposures/tokens/vault/vault-batch-token.yaml,vault-batch-token,Vault Batch Token,exposure,CWE-201;CWE-522,7
http/exposures/tokens/vault/vault-service-token.yaml,vault-service-token,Vault Service Token,exposure,CWE-201;CWE-522,7
http/exposures/tokens/yandex/yandex-access-token.yaml,yandex-access-token,Yandex Access Token,exposure,CWE-201;CWE-540;CWE-798,7
http/exposures/tokens/yandex/yandex-aws-access-token.yaml,yandex-aws-access-token,Yandex AWS Access Token,exposure,CWE-312;CWE-522,7
http/exposures/tokens/zendesk/zendesk-key.yaml,zendesk-key,Zendesk Secret Key,exposure,CWE-522;CWE-538;CWE-540,7
